100
235926664165.649048,227108826873.395844,253727519265.879089,276080083019.328613,241609360257.507690,246494256159.070007,248385999836.756165,262551224798.257599,249076986580.388794,237216225881.995392,252319615794.502014,205356379704.114807,216862599188.956512,245049897965.195282,240163259232.324158,236605936548.273315,242656220280.954285,218608796770.654968,203923788249.993286,206435133189.963593,248827566056.244934,237734087652.588593,212199203716.639801,227402293124.184174,260089461967.684753,221589674616.445801,225121848624.649170,217404640215.486755,251350419543.069244,270552568517.375122,221844229835.750031,241579544650.604614,244627189949.665863,232878030232.799316,226894328610.957764,232961447382.002289,268680317117.518555,244772849400.749268,232563342189.455048,250018586139.423126,230062836047.999054,250887656046.453613,240759473939.569397,265101760466.480896,245710276222.244202,255100478895.632660,257146299861.020172,244762754522.096893,222442441225.463959,243291370490.558228,244898124956.442627,223791152887.115906,225442351787.602661,244775214460.041779,233602231042.422546,231508726883.945190,245782661351.983887,275680240963.023132,237138489790.181244,253910293633.732452,238238899502.442505,224022804576.117462,224548856063.299072,238687133374.573578,242858149651.595001,253636641041.143036,239058896371.159088,235740574087.632690,235407740799.088684,228727552428.190277,222565737480.309753,260983706582.289825,263763608201.260284,222968141425.652130,245573223594.843506,260035726123.372437,218274027950.047150,223722514787.747284,241580979676.340210,255977041504.293823,220170712339.227661,212470586496.664246,228929896265.626312,241342486233.013611,231726385506.601074,223362712879.482666,245925623465.384216,237135707784.211639,232734517092.296112,263885577650.135925,256813471323.812958,237831226789.754761,255359206601.016327,246488261185.793182,256215453955.651093,241589506386.296692,266300367210.808319,232266999986.521729,234112451566.965179,245340737900.867279
245844560900.910614,229964926457.386536,267376361580.893219,282585706967.785645,239727400914.725067,246494734041.104370,243616270373.550415,266581908050.541107,267313037680.508545,230637567014.332611,234285747329.638458,210860209265.101379,222844361121.169373,252844141584.416382,241779500165.842224,239311334655.077332,236511204352.236725,243325340751.024170,202735714586.364899,224413604100.792267,265183533616.876587,253418450984.355530,222240459867.130280,228101546220.663239,275023524358.089294,239886683381.215118,216782428800.072571,229878630760.530212,243175076572.366882,258377373310.346588,247213976720.191528,233954202497.176971,250910877909.201965,238012622342.871887,259331058552.422363,228675365460.554230,263165142988.379639,256004091087.522278,240162590397.936279,249195150242.284058,223783770950.950653,263152086704.667114,240424277003.432404,255705992704.630096,233115367539.160645,244221308162.579620,248150768627.281281,215538350574.142090,222225600190.146271,240691719017.887909,243036528905.798706,203664779973.208038,220997617037.329773,244108034535.068024,226102733207.825348,217382140955.233917,232692915863.183441,269973633003.641388,250633389978.152527,267781437583.627502,234400454792.116638,224625278491.875519,231762947009.727570,244137375601.465210,267764359331.985992,243133470458.349335,251353259250.335449,220972659892.614746,252176768533.831024,240254498434.019257,227019759089.323090,252507295187.147156,255422426648.156036,227538864961.038910,219580151789.256989,239094321694.751282,221591936639.311005,231288610362.082367,244206616264.660309,248946075858.664032,233451136268.993866,220476471718.482178,208975304209.549774,238485344524.375854,236328580065.677307,249653285748.132690,218517826493.619995,225535129727.725922,236124522573.378387,261518696117.741364,235491996951.511749,225842168791.974548,240187962234.795380,252688113050.328369,257674253015.734039,237077620954.428925,263093578246.194366,227175721319.304749,227460227445.500061,242175904671.414520
229044006646.552185,229294810591.754791,243496623731.514648,270649502622.951660,223211434943.130585,247909033863.774384,243276173198.355194,255653207208.248871,260757061152.732056,220498615124.383728,220480386445.362457,216627208366.249207,212223498074.515259,259005781160.957581,230352803084.781372,210673786564.462097,235649533659.612823,236262869072.303162,198745705121.145172,220147607766.947205,246506122543.518829,242796007132.095581,214474816442.711914,226362706826.409393,269597105065.390686,230057926923.805389,208863239205.476837,207690080181.810760,237729774667.494446,257877654928.528442,228059232697.107117,241267616321.261902,237121467914.782898,217868149043.874634,246188816366.954895,223029995543.302551,237275461505.074371,249666060054.825409,247616236221.849640,232910223060.117828,223705673914.813599,258039426507.994415,237679986845.324371,243858595521.942322,221919445442.442505,241831028244.079742,225590175680.788483,205626726583.337372,208942345422.043854,233125244967.520569,236249918360.364777,188614753165.517548,222858719514.923279,233768835215.458832,224744554592.003204,206638882161.418671,239669527708.482635,257059003138.945679,235213780828.267090,247769509640.749969,218014007584.614655,219496880334.176636,206559263662.927429,252843723542.030273,238131348424.757080,250318123449.158234,249035349497.686951,222294550536.119354,248549984756.579712,206569219321.194550,234655329205.532623,242604741172.800964,250330362925.502991,228696907533.537170,217319523450.408020,229081563493.689514,231735708605.871674,236880178624.461426,243817578929.116333,236333635135.746979,233694072418.381805,207750920774.256714,208957168599.306946,247819328375.797394,219985919989.757324,242148645445.863831,216080979806.009064,238437181101.113983,232365826122.687012,239894773089.033112,228451679939.613617,213702630921.903290,238518067250.462585,243855175123.994995,244551374381.675354,237661586649.827057,254325190991.531891,210666761714.563080,221252098820.101105,221780692782.464661
227033437679.876007,214413084544.138123,236349394380.426239,259529421198.045898,227687856548.982361,244095492475.272308,230378280981.711029,249357136928.305298,257955500614.202545,237352631168.215851,229389830985.060394,193387230882.842712,200773143798.879852,252179258552.807800,241213902801.247864,208455361525.844238,221455322087.233398,219936390232.804443,192038472589.321899,213613868266.461151,224639888860.355042,235282168244.586884,213351291350.236237,241418590919.517456,246670920556.096436,207778659779.238129,190910374103.437225,203762004916.762726,243739991604.508057,258243223484.292023,230645434393.941895,235635906771.281464,242684619172.659912,219945358087.922302,230436259882.416229,219955860889.871613,240084023161.343140,244613733320.983765,221961700324.768585,238962602967.806519,201285806875.191010,245526406985.023651,224750924209.657227,250955008705.432526,236238524950.337036,230304953434.677917,226581597400.116608,235481138963.902100,203423562275.509460,228037149278.820068,235870881357.199524,203802360836.383698,214072709344.619263,256193107803.632385,234465586835.516907,207339328535.629425,236595977573.561707,275547460896.569885,225683736065.971039,257954511868.278046,226744349643.301605,213589182839.656403,207817199505.045532,228773920537.682831,235790807219.184723,231912303708.584503,250154357684.074615,196025017066.473328,245113565893.497375,201666011784.813995,205763359031.721375,243718382247.506592,242067705051.939087,207528026640.549194,211743553566.708466,234792191058.123047,218175716893.588287,210722170613.263733,215577180420.758301,236848050899.689484,219135820561.130768,207721432249.773773,214361748977.922211,248885318477.048492,208753320942.536102,219507614765.309326,215908852474.877258,226166644057.984192,245404375563.386536,239734612546.564880,227026752149.758606,234329590940.325653,233789240383.655212,235938165961.075012,248724410275.587372,204508172244.051117,258057659514.161133,207831890952.151123,224736521537.634094,229351754604.305847
268978378289.051147,262191968139.869690,295339409955.734863,308213435111.952515,264925525115.089386,257542442529.531342,260955672865.535522,284884298314.051025,274030876598.730591,269272248419.407135,263748801506.043060,231791269984.018402,249576476806.442291,274133417678.875946,272151467832.022125,250715077354.194275,276398798399.356262,261718403978.743195,236177173982.876678,259897851732.393127,299094887737.738892,278131145694.644470,244128107586.457947,250396764732.836945,288321773206.228882,279635909753.397400,258435009411.226105,231546567391.317383,280788127749.040527,302142423566.667114,260869086194.076050,265054271359.634247,290334886032.569092,265542201974.649017,277979612287.640808,243159372411.612701,292128701358.744995,282745642517.695618,259070942147.028473,280172540148.338989,273035881740.121582,275792663907.963318,260073031527.980316,293898876201.700317,279878155519.770020,262887832990.075500,282104614313.301941,253512821082.415771,260299347100.535492,272747140982.291473,276344898887.066345,230951715774.926758,239415568220.272888,266287288954.009247,272423413428.113647,252117411340.009644,280355944664.471130,291838144436.831482,280973614018.562988,292631629888.298950,264883608681.837128,278686187065.462158,274912944867.787476,273371781029.737701,282991610914.546814,278374829163.163513,273327739588.775208,248743345001.042450,270106522948.798096,263651935261.412079,260777710046.229584,270588619955.624023,270739541955.926697,260408582144.748993,274979780206.930664,274911971261.198975,236631335446.443024,256237464469.394470,271890877635.614807,294757684205.022217,265201967275.749084,244869013847.930847,248136237140.322876,277422368403.443054,252674825941.623627,269004911686.371765,247059239432.953369,262913622509.641113,263915912419.293213,293374755968.110962,282245775540.836487,271680000701.496246,287305756554.302795,293767342833.748596,292280086601.671875,279920611183.640198,291263233127.643311,247515717775.943939,258678183274.759827,279345277068.965210
271184215376.863403,243824018317.603119,275042284088.308350,297841610322.189270,272710062268.576721,292101073295.365051,260843478445.880463,308090958547.018677,284036702508.568176,257116329568.568298,282825331777.279114,237807078225.728210,239670134691.128540,272789232831.058594,280975297047.591553,258100142182.289673,265698239639.752441,262024073036.728973,233915000330.412018,245535452617.722778,287101424594.553345,264677220239.719086,238065996388.464142,251072342055.259979,288755262190.444153,260220709854.651703,246597227151.398926,230597479564.543274,270116687715.858582,300831115934.162720,260625639842.403961,266352090946.277496,268404461940.089233,239329695035.021667,278674715024.293762,261585611422.882446,277266124188.798279,289565495309.400635,253936392440.310944,295866175174.931946,249885110970.054840,289691422105.620300,270456436214.223877,278752582587.121826,266460479318.985260,270998030795.616974,278534595416.549561,263313941134.191589,247243755127.234100,266360045296.917938,270582713504.321564,238113537302.700989,245811330698.180786,272907349566.049500,274124583446.548920,244211936824.331573,276994443641.156799,298419994049.398987,279143817316.527771,267596310179.520966,270637532559.464020,268075284328.177032,258203516819.468323,282909292359.864014,294013732105.998840,262769891466.098602,277051789688.026428,251846696440.557678,266708345681.076965,236644236419.995331,254925467243.266693,286915495769.244812,283172220506.061279,246598029587.999847,244181052010.651062,286074928343.684387,249514524685.602356,270349344718.348907,269018992762.293213,270635358701.875488,258320547121.291290,246372892294.787720,243429299948.323303,272465488331.323486,264272353346.637024,247814300356.377777,243055403858.490204,266487508907.774261,253666531521.601685,282769321247.460632,267529130232.697571,264178193528.463257,277405485691.324463,287217207300.253723,275471867195.684082,272762842825.892883,308281565104.597168,250359310829.235962,261723087780.989014,271081174708.036957
261328594019.964233,232074716500.286835,268054076334.393860,294821496177.023865,264594877827.576141,261798245412.548645,252182519523.705841,282739217453.602295,260464939452.454224,261499777326.958008,259453663782.502289,238557596562.456268,254465991372.074097,266805640626.115540,268602755188.276764,252659493802.168091,252590619621.121338,256031922574.272705,250753410802.440643,234564357430.649689,278262900792.863403,250847955950.205109,238420585879.082214,243950087626.052063,277381074965.553406,264486105547.275879,241888659877.515839,229862045749.196533,276423522895.828552,280569425511.196350,256382160183.113403,263009501486.428528,274717914260.184052,243458273216.421082,267078470351.342957,257229846763.336365,275953640595.137573,271680878720.130737,246038238863.786224,270033667767.554138,245153461670.886078,273761622467.687622,245451054858.362396,282033616536.962830,257805633999.739166,257285021067.999451,275314202068.184998,230095127192.628082,235633404548.178619,251115854404.178070,252498816505.226501,220644920481.204346,238803978182.443146,266355368329.661285,258782586710.701935,226175011461.261566,270063280156.006653,285495719948.230225,261221945402.619019,270916494545.049194,258590742687.839203,266294163846.546295,248397555230.441467,259008925692.329895,276987418545.615784,281960239985.558899,267702462689.335449,253897917629.937347,273617268226.372223,255479906914.970642,242974665625.569733,282646821341.134949,273535221073.300171,229846174575.244232,264437494239.486908,276670801977.334167,223688553778.031219,263452323516.883362,262063694044.036652,287245116518.739014,250242642906.362793,224632163991.602539,226467708410.216736,264870881336.530853,243994887136.567780,248785887216.989594,238127659569.427185,248151186365.568268,257552322804.451721,278009450521.732849,262473150924.610229,252245585841.040771,271052236024.310852,256334100698.956848,258686490494.220245,254184279663.267151,294107348932.715576,243761497955.182343,242119067100.919434,265659360062.996124
233223981755.774475,227542247155.702576,237764581686.083099,263383044825.457367,230675439354.021088,220476756365.682159,245884962121.146271,260734722975.411194,250703242193.977814,236867108316.366364,231275258472.896820,219699111989.116211,218134572877.948639,242870492419.945740,228812237754.541992,230270600903.385956,236460112742.609985,227631457578.883575,201456710938.598358,213112189296.307007,256967417470.607452,246366391685.335236,217146747228.785767,238693458817.987122,258542195015.637329,232351841561.353027,222137051901.039093,204010566752.737488,256849546426.476624,258206044257.381958,219508079449.713745,229726464622.733887,237617005851.286316,227885837334.880341,255545475818.827240,216256564446.037079,265083340880.871918,263064417992.129425,226994675010.266724,262622399734.584351,207262735911.756409,246713283192.742371,231403936278.229034,259022889306.794464,236891220655.779755,234546493796.698334,257042742753.343781,226344760542.196075,213652841382.321655,228826793102.103699,240147308464.840668,212458396618.406219,224874945567.597382,250471277820.499329,234927585243.632507,216576204014.939362,241868094420.337952,273949310438.696472,239072459741.887848,251894204334.350891,233434611496.334442,225004812942.497894,221785750805.508606,261419515676.461975,254986242592.155579,253820456170.465454,252478740251.741791,216921348527.093750,251089363150.795929,216419583536.565277,219191010909.840759,240599672673.998077,252951003139.524445,222031580073.324066,241990193376.570160,240537583094.654846,222373433506.749023,225086295545.647125,236766093506.266052,258194986451.438293,233074863067.624298,210973661648.279266,208481681567.371582,246899985981.091461,209172707380.357605,223035687681.995453,211872435983.389069,239903943174.735291,243525217025.058685,258716481107.244476,238285516061.366821,235777037626.543213,246021428799.352142,244523607051.324036,242930975347.255371,242725937588.414917,268939261211.322784,220607919868.457397,224729063797.107941,241193882765.202301
282228075305.182922,259219215472.023163,296725367446.219971,306900002595.640564,276744259084.760254,274039864516.744049,288743220817.550781,302048523773.843079,274692267169.764465,275771949645.659485,289234507880.678772,259054736655.913269,272678528718.608124,283808793386.381409,280936451756.860779,272737861957.484161,279612469089.645630,281199679619.060303,256103755467.565186,266498511914.625183,306495851881.000366,280862324885.232788,260047732999.459808,274608073271.724060,290083737478.636841,286339871317.731262,252481590660.082977,239631120717.026733,310997341419.764587,299553394157.248840,270723900435.144653,298585063991.540039,291065243788.511414,252819867668.437134,289077613566.056213,283007996116.689148,304574421535.122253,312494294839.789795,251788903268.523651,299003722814.063721,277313325272.888672,291314934046.815979,271918393316.874115,294354739629.613403,274952024056.874390,261980693044.044373,299144818356.108337,255656801348.700043,262684127520.455475,294917461572.068787,279941127319.175110,241160256607.325562,258417047326.539795,289502083334.601868,295525761542.364319,251258104325.021118,302619675313.147766,325088309054.156250,281628337302.154114,282692454696.044800,283567534570.109680,287269839766.528503,257503373610.507141,297906381004.931030,305042252501.717407,302619507677.122375,290747271085.078003,257591612734.865112,301083151437.295898,265024061733.355408,275810406415.864929,301239393937.871094,307198319875.043884,256321088211.102448,289773458940.669678,292388236308.789368,252345152863.083496,276303303820.875732,273217394457.177795,302479756886.009399,277859915013.714233,242746138720.011139,254849964271.249451,300934148712.215942,258833176224.844238,266258663493.625702,267880270773.011719,271748527656.046814,275694665963.882446,284116932407.816772,292580920052.276306,267551792264.870453,301904618631.627136,290853370199.028870,279937538276.637756,293373169807.770874,315381764597.424805,277357111826.471863,270699977670.058899,285165172447.643066
232288737112.239990,217802755824.136658,257692280851.516846,271213875168.094452,229712831930.478363,226756662261.501923,248369976196.169647,260673984432.125336,253689539393.619934,211083169863.487701,217223903092.734924,200598455159.168701,215248587813.502197,242879254053.350372,239596022572.750641,218302763643.310425,227716295146.302246,228343624543.025696,176364995767.346832,218353136135.576813,243708606509.949341,232204662098.630646,214136616201.895660,240422596710.418610,250482121737.583160,228774616431.134918,201834271959.659729,206953981895.946259,242835226947.424835,262639721011.669037,230562188973.960144,235904733416.824524,247096700050.547455,226218194839.877289,247508438422.103943,214503559960.661804,244229346198.329681,244853686717.782440,223215356417.107697,238854476850.684540,209892643037.474060,234841097638.576172,229154938499.981049,252439509952.581238,232324461010.779266,224931361575.831238,250461142607.236938,221836272472.620300,212501682613.830902,239698762896.544556,234627101406.291565,197990543857.272461,208530725788.164429,241157923092.650940,234286311881.043274,209903042175.517700,237376150472.112305,253594529645.421722,241426070753.014008,256115954309.444855,216702635858.005096,230754546698.450439,220981639796.728455,242541953199.847961,246757204323.081055,238475146708.822906,242569095717.779572,210462569379.826019,256975167077.732910,209433504614.493927,210103761747.078033,251575717958.583344,245307451013.334747,208804524174.673431,218945246796.990601,239856262188.221252,218057514934.852051,219966899724.101166,231573900562.080231,243705901530.104004,216707222782.852509,200056415334.014648,209757018683.283661,235445144944.946960,211240578136.052551,231544782084.252441,212423052895.196106,225587078571.896423,236058542492.506744,245387947483.692139,241797637472.857056,230238449973.920959,243835181838.164917,241781703027.482483,252520172717.761414,219136824098.275696,255029620200.704102,221752804131.009033,232201753432.667847,230720141335.443726
